497, 115108
34132, 101178
258478, 92186
51248, 86664
3859, 75408
55961, 37917
43697, 31248
17744, 31090
3833, 30742
140622, 30392
150627, 29871
296254, 29403
138394, 28662
259381, 28653
71246, 28510
7624, 28435
223065, 28324
127252, 28165
5666, 28039
34203, 27927
251160, 27772
45207, 27558
1169, 27368
115097, 27334
173293, 27292
128288, 27288
32057, 26809
16233, 26579
93530, 26472
257178, 26472
258926, 26472
40212, 26419
265385, 26032
155613, 25884
236884, 25884
150609, 25831
179863, 25831
950, 25823
189039, 25631
205615, 25631
230421, 25631
234940, 25500
270104, 25489
145817, 25385
75516, 25084
192509, 25004
33298, 24941
225509, 24902
291810, 24902
160275, 24873
34227, 24841
285871, 24719
247872, 24591
102104, 24554
126134, 24470
150759, 24470
169361, 24470
181625, 24470
181753, 24470
194049, 24470
206630, 24470
233934, 24470
258597, 24470
276134, 24470
292362, 24470
267584, 24281
149940, 24162
217734, 24132
254036, 24132
92731, 24052
2014, 23949
156288, 23949
175380, 23949
177278, 23833
167586, 23622
167461, 23558
228546, 23558
282138, 23558
241297, 23462
255780, 23462
85002, 23425
88209, 23425
140865, 23425
144930, 23425
153768, 23425
187447, 23425
229229, 23425
231139, 23425
91061, 23283
93873, 23244
275337, 23244
32842, 23205
43311, 23174
174478, 23174
192891, 23174
231995, 23174
271274, 23174
139220, 23040
166123, 23040
263121, 22937
87847, 22776
140952, 22663
249334, 22663
281764, 22663
3588, 22520
40501, 22520
167709, 22518
265836, 22518
60218, 22493
171696, 22493
184681, 22493
229163, 22493
256217, 22298
167657, 22266
215153, 22266
35978, 22220
57437, 22220
67983, 22220
69385, 22220
82271, 22220
91261, 22220
47268, 22139
159413, 22139
59454, 22121
101061, 22121
112340, 22121
122417, 22121
124391, 22121
134133, 22121
141211, 22121
159472, 22121
166026, 22121
169576, 22121
183928, 22121
214005, 22121
230267, 22121
244813, 22121
259053, 22121
259524, 22121
147776, 22117
254212, 22105
51516, 21955
87394, 21955
144171, 21955
209787, 21802
79331, 21710
156710, 21710
244051, 21710
290302, 21673
249684, 21608
270225, 21608
174503, 21595
90711, 21573
291101, 21573
235378, 21529
131014, 21486
99795, 21471
17327, 21439
209225, 21439
211636, 21404
91350, 21201
246922, 21134
133722, 21119
294670, 21084
135879, 21061
8051, 21055
84367, 21051
132298, 21031
139791, 21031
155386, 21031
197283, 21031
207156, 21031
255173, 21031
265900, 21031
159793, 21014
197814, 21014
204598, 21014
289893, 21014
294732, 21014
152889, 20957
207634, 20957
292246, 20922
289848, 20795
44098, 20734
279135, 20734
74936, 20649
229429, 20636
260129, 20636
146352, 20627
92848, 20577
216869, 20475
126842, 20337
244551, 20325
255923, 20325
208083, 20318
37201, 20317
249492, 20269
60708, 20234
13170, 20195
18403, 20195
72423, 20195
230722, 20195
7202, 20181
261461, 20181
263886, 20181
239842, 20114
63146, 20074
90439, 20074
97156, 20074
145510, 20074
210574, 20074
212939, 20074
2727, 20053
12096, 20053
80790, 19985
59474, 19950
103378, 19816
190313, 19816
15821, 19777
17627, 19777
105520, 19753
135787, 19753
227114, 19753
263882, 19753
60688, 19628
145198, 19628
172468, 19628
204878, 19628
211091, 19628
237302, 19628
248373, 19628
272376, 19628
100815, 19567
104717, 19372
77862, 19356
21532, 19302
182884, 19302
202604, 19302
260965, 19302
272307, 19302
276488, 19302
284900, 19302
289691, 19302
175004, 19288
267120, 19259
75517, 19173
3892, 19147
256457, 18967
59136, 18877
271030, 18851
214540, 18716
294824, 18642
99624, 18560
35993, 18508
45944, 18508
52209, 18508
85163, 18508
111998, 18508
163159, 18508
117275, 18483
121114, 18483
210421, 18483
57770, 18339
227677, 18244
53842, 18163
244989, 18139
264972, 18135
151756, 18115
276915, 18115
206590, 18097
75534, 18089
118402, 18089
142894, 18089
33380, 17990
296073, 17976
262656, 17863
219012, 17840
108974, 17814
184135, 17814
229883, 17814
144501, 17803
39687, 17752
41988, 17752
163552, 17743
292586, 17714
201255, 17684
272957, 17577
111107, 17526
167496, 17493
27060, 17480
266779, 17477
241094, 17404
77538, 17391
144587, 17391
52097, 17312
117025, 17312
162110, 17203
164047, 17129
41269, 17105
194165, 17105
257973, 17105
295755, 17105
23675, 17096
52965, 17096
226036, 17047
196557, 17026
183186, 16988
279647, 16939
33521, 16928
106890, 16881
19958, 16830
76551, 16768
263717, 16768
273489, 16768
36071, 16742
119357, 16710
207768, 16698
32356, 16675
244294, 16675
19030, 16599
10464, 16597
107679, 16563
250933, 16563
136191, 16535
10490, 16464
31110, 16462
151305, 16462
181579, 16462
201950, 16443
87856, 16404
117338, 16403
281831, 16350
20339, 16334
70361, 16334
