0, 70001
1, 69995
2, 69988
3, 69981
4, 69974
5, 69967
6, 69960
7, 69953
8, 69946
9, 69939
10, 69932
11, 69925
12, 69918
13, 69911
14, 69904
15, 69897
16, 69890
17, 69883
18, 69876
19, 69869
20, 69862
21, 69855
22, 69848
23, 69841
24, 69834
25, 69827
26, 69821
27, 69814
28, 69807
29, 69800
30, 69793
31, 69786
32, 69779
33, 69772
34, 69765
35, 69758
36, 69751
37, 69744
38, 69737
39, 69730
40, 69723
41, 69716
42, 69709
43, 69702
44, 69695
45, 69688
46, 69681
47, 69674
48, 69667
49, 69660
50, 69653
51, 69647
52, 69640
53, 69633
54, 69626
55, 69619
56, 69612
57, 69605
58, 69598
59, 69591
60, 69584
61, 69577
62, 69570
63, 69563
64, 69556
65, 69549
66, 69542
67, 69535
68, 69528
69, 69521
70, 69514
71, 69507
72, 69500
73, 69493
74, 69486
75, 69479
76, 69473
77, 69466
78, 69459
79, 69452
80, 69445
81, 69438
82, 69431
83, 69424
84, 69417
85, 69410
86, 69403
87, 69396
88, 69389
89, 69382
90, 69375
91, 69368
92, 69361
93, 69354
94, 69347
95, 69340
96, 69333
97, 69326
98, 69319
99, 69312
100, 69305
101, 69298
102, 69292
103, 69285
104, 69278
105, 69271
106, 69264
107, 69257
108, 69250
109, 69243
110, 69236
111, 69229
112, 69222
113, 69215
114, 69208
115, 69201
116, 69194
117, 69187
118, 69180
119, 69173
120, 69166
121, 69159
122, 69152
123, 69145
124, 69138
125, 69131
126, 69124
127, 69118
128, 69111
129, 69104
130, 69097
131, 69090
132, 69083
133, 69076
134, 69069
135, 69062
136, 69055
137, 69048
138, 69041
139, 69034
140, 69027
141, 69020
142, 69013
143, 69006
144, 68999
145, 68992
146, 68985
147, 68978
148, 68971
149, 68964
150, 68957
151, 68950
152, 68944
153, 68937
154, 68930
155, 68923
156, 68916
157, 68909
158, 68902
159, 68895
160, 68888
161, 68881
162, 68874
163, 68867
164, 68860
165, 68853
166, 68846
167, 68839
168, 68832
169, 68825
170, 68818
171, 68811
172, 68804
173, 68797
174, 68790
175, 68783
176, 68776
177, 68770
178, 68763
179, 68756
180, 68749
181, 68742
182, 68735
183, 68728
184, 68721
185, 68714
186, 68707
187, 68700
