116919, 117923
46, 116552
170502, 114522
79893, 112895
91471, 111190
146880, 110389
258135, 107632
4527, 105851
216016, 104197
176366, 103990
126428, 102633
262290, 102388
104367, 96667
105496, 96539
47003, 93482
205746, 93482
64292, 93175
175812, 92800
111694, 91682
203670, 91682
53025, 89074
246165, 87262
49128, 86777
68143, 86777
205639, 86777
163471, 85402
35984, 84239
127515, 83961
150269, 83961
260654, 83961
289079, 83512
289828, 83512
75503, 80114
155147, 78991
175835, 78991
142462, 78467
245202, 78155
53978, 76402
99373, 76402
206669, 76103
216765, 76103
53043, 74071
262354, 71663
89317, 70228
4053, 69422
212588, 69141
216720, 69141
43931, 67717
98603, 67717
197947, 67717
125765, 63752
18960, 59760
151642, 59641
142901, 57165
234604, 57165
158326, 55552
13950, 53397
25912, 53332
186008, 52217
30161, 51004
267705, 50926
36404, 50251
40910, 49881
169062, 49771
253355, 49266
167533, 49067
10797, 48101
225015, 48101
290666, 47756
159780, 47576
162813, 47550
23584, 47375
27824, 47268
163810, 47047
113969, 46901
176256, 46901
4515, 46787
203467, 46576
190768, 46486
262822, 46453
28153, 45959
92007, 45959
139878, 45959
127303, 45839
234967, 45839
252792, 45839
111027, 45809
249671, 45650
138858, 45593
197533, 45593
279938, 45593
104580, 45391
210520, 45391
117897, 45282
279650, 45194
45513, 45078
29198, 44975
115485, 44975
291324, 44975
39466, 44847
231188, 44847
263382, 44493
212024, 44076
238138, 44076
236296, 44030
94138, 43886
263408, 43886
81130, 43504
122321, 43504
242227, 43504
242897, 43504
223472, 43128
242769, 42943
196732, 42871
234672, 42871
185492, 42825
281451, 42816
245352, 42683
114605, 42579
182865, 42579
106447, 42534
79199, 42147
170635, 42147
232013, 42147
222433, 42127
258065, 42127
76860, 42020
185745, 42020
293687, 42020
60899, 41779
41735, 41538
229006, 41538
164386, 41219
32307, 41015
150479, 41015
141314, 40989
249731, 40989
187972, 40770
115135, 40565
23862, 40554
135096, 40554
107019, 40350
185398, 40350
200190, 40350
263875, 40324
224599, 40072
61871, 40066
69498, 40066
251309, 40066
255435, 40066
127792, 40065
278146, 40065
183815, 40057
229337, 40057
96903, 40045
93967, 39990
94322, 39990
268716, 39990
16263, 39930
53369, 39928
59688, 39928
113032, 39848
251402, 39825
279516, 39688
68248, 39657
59313, 39648
147276, 39645
201646, 39545
184080, 39437
161337, 39398
90290, 38939
114970, 38855
273554, 38855
4997, 38633
56024, 38592
266028, 38592
278905, 38592
220601, 38433
62325, 38390
75363, 38390
115803, 38390
138656, 38371
141875, 38371
63198, 38361
154070, 38348
77179, 38208
109358, 38208
102206, 38138
77717, 37986
186288, 37857
70033, 37517
139097, 37495
180430, 37433
27804, 37363
220694, 37327
196230, 37323
259738, 37191
283400, 37191
46516, 36964
219796, 36964
146087, 36933
160567, 36922
48935, 36613
122793, 36613
151095, 36613
256913, 36613
264102, 36613
144274, 36450
272031, 36410
191177, 36186
263613, 36007
96509, 35924
190078, 35922
265008, 35922
116470, 35862
247052, 35846
182782, 35833
218413, 35633
2293, 35530
4014, 35530
142369, 35530
157193, 35493
175186, 35456
14130, 35447
44940, 35447
47288, 35447
59704, 35447
208466, 35447
217698, 35447
132041, 35347
188863, 35347
20590, 35158
22383, 35158
205749, 35158
296471, 35132
265148, 35102
107814, 35052
156409, 34994
280834, 34994
217379, 34960
133490, 34923
269938, 34792
264533, 34705
202432, 34570
96040, 34517
271341, 34403
160381, 34384
12114, 34292
34261, 34292
124871, 34241
47989, 34082
294265, 34082
110365, 33976
245732, 33976
129161, 33941
72179, 33917
275784, 33793
33106, 33787
293899, 33787
29120, 33739
15893, 33729
159912, 33555
217063, 33555
245328, 33555
152321, 33505
69, 33276
276497, 33253
60124, 33036
143882, 33009
161319, 32828
4171, 32644
176436, 32640
61249, 32601
266846, 32589
61722, 32536
286100, 32524
190992, 32519
16517, 32453
72202, 32453
93793, 32453
68411, 32443
232915, 32443
292421, 32365
18144, 32326
50643, 32288
78902, 32269
235264, 32269
238511, 32269
257989, 32269
193644, 32194
182500, 32012
228517, 32012
96286, 31999
85195, 31952
199281, 31913
80018, 31830
10757, 31439
23692, 31434
87520, 31323
214671, 31319
69711, 31305
284140, 31305
152933, 31297
175738, 31225
226577, 31215
193451, 31187
23303, 31176
104894, 31146
257755, 31059
18366, 31036
105751, 30900
135383, 30788
135332, 30770
46202, 30710
63788, 30710
82339, 30685
123578, 30678
2182, 30668
15687, 30668
22485, 30668
156212, 30668
232027, 30668
232455, 30644
211320, 30575
291001, 30575
23838, 30485
34016, 30448
141261, 30435
209724, 30395
96640, 30045
87125, 30011
174677, 29950
168027, 29922
228272, 29920
89545, 29856
20087, 29795
25981, 29780
140658, 29780
188759, 29780
231550, 29780
204302, 29772
256028, 29772
214582, 29626
14533, 29620
29291, 29620
235388, 29548
131932, 29480
191745, 29472
39454, 29388
59241, 29386
221829, 29377
152803, 29373
197223, 29373
228604, 29373
2939, 29277
179777, 29253
16280, 29204
290802, 29204
162681, 29184
173346, 29127
225518, 29085
181423, 28430
83627, 28384
213042, 28342
74114, 28256
114609, 28256
122378, 28256
137200, 28256
224933, 28008
131545, 27872
212589, 27872
96358, 27854
171346, 27854
26579, 27784
238265, 27667
46058, 27507
226222, 27485
257951, 27455
144165, 27387
197873, 27386
86845, 27282
221909, 27282
192854, 27260
