1021, 126564
969, 126422
1046, 126422
966, 118998
1015, 108938
913, 82978
996, 82978
1098, 82177
1136, 81665
1138, 81665
1439, 76699
1233, 76324
1357, 75498
1330, 75276
1387, 75276
1167, 75245
1363, 75245
1471, 74864
1496, 74864
1372, 74193
1448, 74193
1467, 74193
1557, 74193
1284, 72307
283990, 72307
1238, 72086
1313, 72086
1368, 70142
193965, 68880
1316, 67707
276645, 67707
827, 67528
931, 67528
78069, 67439
117341, 67404
939, 66648
962, 66648
1359, 66486
218, 66482
253, 66482
314, 66482
903, 66216
959, 66137
1162, 66047
1275, 66047
1311, 66047
1312, 66047
1343, 66047
216455, 66047
81416, 65983
86076, 65983
934, 65478
1001, 65478
154098, 65349
84, 64677
104, 64677
117, 64677
122, 64677
124, 64677
139, 64677
291021, 64677
810, 64064
861, 64064
683, 63998
869, 63518
752, 63316
764, 63316
479, 62685
513, 62685
517, 62685
561, 62685
575, 62685
143, 62123
168, 62123
223, 62123
448, 61751
916, 61733
577, 61608
614, 61608
262, 60520
140, 60207
146, 60207
269, 59914
351, 59914
355, 59914
620, 59329
621, 59329
798, 59234
713, 59116
1680, 53409
67201, 13346
88181, 13346
96197, 13346
116031, 13346
117229, 13346
141793, 13346
154060, 13346
155400, 13346
163465, 13346
169719, 13346
177101, 13346
200759, 13346
201968, 13346
220811, 13346
228461, 13346
229646, 13346
243307, 13346
255341, 13346
272507, 13346
276442, 13346
277304, 13346
277980, 13346
281270, 13346
78299, 13116
83986, 13116
84666, 13116
89395, 13116
102554, 13116
113178, 13116
127878, 13116
155911, 13116
197586, 13116
238245, 13116
51158, 13091
54285, 13091
62865, 13091
66561, 13091
68570, 13091
90550, 13091
93087, 13091
95311, 13091
102948, 13091
142647, 13091
146287, 13091
165025, 13091
186556, 13091
186732, 13091
196206, 13091
222847, 13091
225819, 13091
253553, 13091
255274, 13091
289037, 13091
112612, 12962
119980, 12962
59142, 12869
102893, 12869
131711, 12869
181179, 12869
220590, 12869
260662, 12869
275510, 12869
100293, 12834
185188, 12834
251380, 12834
252984, 12834
255917, 12834
252071, 12792
266824, 12792
109229, 12740
118968, 12740
121249, 12740
121742, 12740
127536, 12740
141505, 12740
147160, 12740
150116, 12740
152466, 12740
177630, 12740
194943, 12740
230228, 12740
41516, 12568
123837, 12568
139065, 12568
273618, 12568
43525, 12566
43715, 12566
45811, 12566
47205, 12566
65355, 12566
70332, 12566
79700, 12566
83259, 12566
97767, 12566
102482, 12566
143136, 12566
156294, 12566
158805, 12566
176608, 12566
180006, 12566
240284, 12566
17319, 12527
19924, 12527
27248, 12527
32431, 12527
41291, 12527
46524, 12527
82362, 12527
82415, 12527
89699, 12527
100533, 12527
126173, 12527
138156, 12527
65825, 12520
66118, 12520
72189, 12520
75082, 12520
75511, 12520
79544, 12520
84677, 12520
85545, 12520
88019, 12520
90411, 12520
90427, 12520
91037, 12520
98879, 12520
99499, 12520
103269, 12520
103806, 12520
104982, 12520
105956, 12520
111748, 12520
116287, 12520
118130, 12520
122073, 12520
127814, 12520
132867, 12520
134921, 12520
135650, 12520
143001, 12520
143051, 12520
143420, 12520
